# index, name, _pos
40921,45652,"array([ 1.34768393, 12.74176785])"
40922,29838,"array([ 1.34780463, 12.74179098])"
40923,6619,"array([ 1.3463517 , 12.74223498])"
40924,6620,"array([ 1.34636169, 12.74953022])"
40925,6621,"array([ 1.34268792, 12.74435356])"
40926,6622,"array([ 1.34446934, 12.74450091])"
40927,6623,"array([ 1.34470573, 12.74989832])"
40928,6624,"array([ 1.34760625, 12.74137842])"
40929,6626,"array([ 1.34772239, 12.75000907])"
40930,57273,"array([ 1.35141686, 12.74190206])"
40931,30802,"array([ 1.34912373, 12.74293294])"
40932,33954,"array([ 1.34852052, 12.74684066])"
40933,61996,"array([ 1.34991632, 12.74728595])"
40934,66358,"array([ 1.3464505 , 12.74592957])"
40935,38371,"array([ 1.34834191, 12.74597702])"
40936,40882,"array([ 1.34409695, 12.74518243])"
40937,46041,"array([ 1.3468464 , 12.74437725])"
40938,43982,"array([ 1.34621377, 12.74566602])"
40939,39726,"array([ 1.3449629 , 12.74047925])"
40940,49959,"array([ 1.34698718, 12.74707663])"
40941,6632,"array([ 1.34618681, 12.75060352])"
40942,43625,"array([ 1.34842297, 12.74987855])"
40943,6809,"array([ 1.34839627, 12.74748846])"
40944,6636,"array([ 1.35342996, 12.74228592])"
40945,6638,"array([ 1.3479499 , 12.74807188])"
40946,45970,"array([ 1.34872995, 12.74800131])"
40947,41661,"array([ 1.34887712, 12.74850844])"
40948,15980,"array([ 1.34979159, 12.74432403])"
40949,6640,"array([ 1.34352559, 12.74296717])"
40950,6641,"array([ 1.35024437, 12.74934187])"
40951,18360,"array([ 1.34653557, 12.74171156])"
40952,17351,"array([ 1.35190019, 12.7422044 ])"
40953,45180,"array([ 1.35024866, 12.74077764])"
40954,9380,"array([ 1.35110099, 12.74376222])"
40955,62986,"array([ 1.34782901, 12.74227307])"
40956,6643,"array([ 1.34829928, 12.74102996])"
40957,6645,"array([ 1.34523604, 12.74464172])"
40958,6647,"array([ 1.35158731, 12.74862579])"
40959,6648,"array([ 1.34666537, 12.74248364])"
40960,63671,"array([ 1.34681413, 12.74170337])"
40961,46178,"array([ 1.347361  , 12.74279125])"
40962,61897,"array([ 1.34765896, 12.74032147])"
40963,27940,"array([ 1.34847281, 12.74274224])"
40964,68007,"array([ 1.3476854 , 12.74253416])"
40965,46018,"array([ 1.34653328, 12.74875983])"
40966,38776,"array([ 1.34311817, 12.74660114])"
40967,15999,"array([ 1.34816803, 12.74229075])"
40968,6656,"array([ 1.34897489, 12.74612293])"
40969,6657,"array([ 1.34989683, 12.74094153])"
40970,6658,"array([ 1.35032698, 12.74619022])"
40971,24565,"array([ 1.34992129, 12.74606847])"
40972,6659,"array([ 1.35324152, 12.7419467 ])"
40973,6660,"array([ 1.34832009, 12.7425529 ])"
40974,51863,"array([ 1.34711311, 12.74606204])"
40975,52189,"array([ 1.34639878, 12.74486907])"
40976,41340,"array([ 1.345596 , 12.7432608])"
40977,66971,"array([ 1.34658725, 12.74375302])"
40978,41971,"array([ 1.3486967 , 12.74601695])"
40979,63281,"array([ 1.34646775, 12.74350442])"
40980,68599,"array([ 1.34619148, 12.74505728])"
40981,35010,"array([ 1.34561551, 12.74495067])"
40982,46960,"array([ 1.34556325, 12.74430797])"
40983,57067,"array([ 1.34668004, 12.74394505])"
40984,68870,"array([ 1.34983115, 12.74603136])"
40985,64903,"array([ 1.34681313, 12.74424252])"
40986,9474,"array([ 1.3483269, 12.746937 ])"
40987,28937,"array([ 1.34637624, 12.74459936])"
40988,31183,"array([ 1.34592295, 12.74373806])"
40989,6666,"array([ 1.34675826, 12.74754636])"
40990,6667,"array([ 1.34897099, 12.74602457])"
40991,6668,"array([ 1.35215835, 12.74399077])"
40992,6669,"array([ 1.34247517, 12.74512014])"
40993,68553,"array([ 1.34670774, 12.74808154])"
40994,29174,"array([ 1.34983877, 12.74667747])"
40995,41854,"array([ 1.34866123, 12.74602281])"
40996,66605,"array([ 1.34692043, 12.74443011])"
40997,6679,"array([ 1.34679125, 12.74910518])"
40998,34304,"array([ 1.34740555, 12.74680762])"
40999,14555,"array([ 1.34880937, 12.74949884])"
41000,6682,"array([ 1.35061627, 12.74574641])"
41001,6683,"array([ 1.35279235, 12.74530609])"
41002,6689,"array([ 1.34505546, 12.74054058])"
41003,6690,"array([ 1.3439473 , 12.74449316])"
41004,6691,"array([ 1.34411068, 12.74976533])"
41005,25791,"array([ 1.34719015, 12.74292213])"
41006,47160,"array([ 1.34716317, 12.74295576])"
41007,61438,"array([ 1.34705546, 12.74743065])"
41008,6694,"array([ 1.3484759 , 12.74154108])"
41009,6695,"array([ 1.34457199, 12.7426913 ])"
41010,6696,"array([ 1.34729592, 12.74724652])"
41011,41114,"array([ 1.34977762, 12.74548952])"
41012,8638,"array([ 1.34978009, 12.74561876])"
41013,32253,"array([ 1.34593428, 12.74526656])"
41014,60163,"array([ 1.34734279, 12.74390492])"
41015,6700,"array([ 1.34575041, 12.74414744])"
41016,6701,"array([ 1.34891827, 12.74161673])"
41017,21597,"array([ 1.35249797, 12.7417376 ])"
41018,21609,"array([ 1.34959198, 12.74251541])"
41019,43944,"array([ 1.35099237, 12.7436897 ])"
41020,62523,"array([ 1.35122389, 12.74417094])"
41021,65328,"array([ 1.35087738, 12.74307122])"
41022,65335,"array([ 1.34940181, 12.74508363])"
41023,60996,"array([ 1.35100318, 12.74361137])"
41024,17515,"array([ 1.34938268, 12.74276905])"
41025,61021,"array([ 1.34872518, 12.74303355])"
41026,18928,"array([ 1.35143546, 12.74222114])"
41027,52955,"array([ 1.35308081, 12.74265324])"
41028,65416,"array([ 1.35070407, 12.74460096])"
41029,52456,"array([ 1.3512771 , 12.74339488])"
41030,26369,"array([ 1.35133684, 12.74302862])"
41031,11174,"array([ 1.34976068, 12.74216303])"
41032,35209,"array([ 1.34809212, 12.74357029])"
41033,30767,"array([ 1.35125552, 12.74398668])"
41034,39543,"array([ 1.35069544, 12.74653856])"
41035,40768,"array([ 1.35076929, 12.74412305])"
41036,46386,"array([ 1.34995285, 12.74236698])"
41037,9113,"array([ 1.34909921, 12.74249093])"
41038,17910,"array([ 1.35132717, 12.74313627])"
41039,31046,"array([ 1.35034448, 12.74110609])"
41040,35462,"array([ 1.34917437, 12.74280982])"
41041,39362,"array([ 1.35281229, 12.74215535])"
41042,35507,"array([ 1.35056666, 12.74543759])"
41043,22297,"array([ 1.35274419, 12.74256934])"
41044,35570,"array([ 1.35013687, 12.74307253])"
41045,57802,"array([ 1.35176867, 12.74077244])"
41046,13761,"array([ 1.35131545, 12.74469565])"
41047,66029,"array([ 1.35015937, 12.74298336])"
41048,25142,"array([ 1.35181219, 12.74103446])"
41049,9553,"array([ 1.34950082, 12.74282933])"
41050,26927,"array([ 1.3496252 , 12.74348831])"
41051,57491,"array([ 1.34991764, 12.74179241])"
41052,61853,"array([ 1.35221474, 12.74369437])"
41053,41002,"array([ 1.34986165, 12.74196515])"
41054,48894,"array([ 1.35020881, 12.74277637])"
41055,22738,"array([ 1.35204517, 12.74136155])"
41056,40189,"array([ 1.35119406, 12.74415457])"
41057,35852,"array([ 1.35116972, 12.74265024])"
41058,9769,"array([ 1.34975878, 12.74136642])"
41059,35856,"array([ 1.34866103, 12.74293547])"
41060,44630,"array([ 1.34915663, 12.74315949])"
41061,57652,"array([ 1.35098515, 12.74170994])"
41062,27103,"array([ 1.3499826 , 12.74307222])"
41063,18487,"array([ 1.34998618, 12.74395956])"
41064,14284,"array([ 1.35104606, 12.74333299])"
41065,14296,"array([ 1.35143145, 12.74251664])"
41066,69184,"array([ 1.35143963, 12.74462347])"
41067,23021,"array([ 1.3522547 , 12.74184186])"
41068,36125,"array([ 1.351364  , 12.74335384])"
41069,18669,"array([ 1.349472  , 12.74255097])"
41070,18672,"array([ 1.34982107, 12.74213019])"
41071,44892,"array([ 1.34981059, 12.74422712])"
41072,36181,"array([ 1.34860831, 12.74258732])"
41073,23080,"array([ 1.35019468, 12.74324381])"
41074,27473,"array([ 1.34992377, 12.74337973])"
41075,31878,"array([ 1.35260905, 12.74199025])"
41076,30828,"array([ 1.35070249, 12.74278368])"
41077,18295,"array([ 1.35108807, 12.74502922])"
41078,14525,"array([ 1.34955325, 12.74518018])"
41079,36401,"array([ 1.35027912, 12.74363811])"
41080,14620,"array([ 1.35075181, 12.744595  ])"
41081,27643,"array([ 1.34997614, 12.74339268])"
41082,49526,"array([ 1.35051655, 12.74135611])"
41083,53867,"array([ 1.35022982, 12.74439632])"
41084,10360,"array([ 1.34945516, 12.7431066 ])"
41085,8285,"array([ 1.35012252, 12.74250334])"
41086,54096,"array([ 1.35073394, 12.74164261])"
41087,19056,"array([ 1.34942587, 12.74304525])"
41088,38596,"array([ 1.35009127, 12.74410833])"
41089,27878,"array([ 1.34861933, 12.74289039])"
41090,29787,"array([ 1.35047663, 12.74016977])"
41091,55432,"array([ 1.35103803, 12.74451965])"
41092,55480,"array([ 1.34966916, 12.74277321])"
41093,29885,"array([ 1.35006959, 12.74291622])"
41094,28059,"array([ 1.35027109, 12.74279507])"
41095,32450,"array([ 1.3505864 , 12.74284863])"
41096,58679,"array([ 1.35004569, 12.74275189])"
41097,51765,"array([ 1.35215725, 12.74119034])"
41098,50009,"array([ 1.35077527, 12.74446687])"
41099,57306,"array([ 1.35000521, 12.74264243])"
41100,52276,"array([ 1.35101866, 12.74505213])"
41101,32708,"array([ 1.35034394, 12.7449524 ])"
41102,11093,"array([ 1.352598  , 12.74212216])"
41103,23988,"array([ 1.35313863, 12.74401044])"
41104,52267,"array([ 1.35137886, 12.74332047])"
41105,37166,"array([ 1.35109342, 12.74036788])"
41106,58373,"array([ 1.3517041 , 12.74281824])"
41107,50034,"array([ 1.34954934, 12.74235884])"
41108,19773,"array([ 1.35049403, 12.74232215])"
41109,67682,"array([ 1.35124379, 12.74382782])"
41110,25478,"array([ 1.35146138, 12.74217091])"
41111,7245,"array([ 1.34767664, 12.74146736])"
41112,41757,"array([ 1.34922906, 12.74296954])"
41113,59134,"array([ 1.35212354, 12.74329392])"
41114,7005,"array([ 1.349404  , 12.74253584])"
41115,15692,"array([ 1.35034522, 12.7428597 ])"
41116,20106,"array([ 1.35014328, 12.74113674])"
41117,50685,"array([ 1.34992549, 12.74398927])"
41118,24501,"array([ 1.3505339 , 12.74305636])"
41119,61118,"array([ 1.3506223 , 12.74188858])"
41120,42025,"array([ 1.35030272, 12.74317301])"
41121,63846,"array([ 1.35082816, 12.74363598])"
41122,63861,"array([ 1.35047825, 12.74197402])"
41123,9947,"array([ 1.35120628, 12.74324516])"
41124,46518,"array([ 1.3502448, 12.7419124])"
41125,55264,"array([ 1.35237985, 12.74126163])"
41126,63955,"array([ 1.35051742, 12.74344731])"
41127,59601,"array([ 1.35173654, 12.74109   ])"
41128,55332,"array([ 1.34981218, 12.74207021])"
41129,45407,"array([ 1.35049248, 12.74473038])"
41130,64027,"array([ 1.35112223, 12.74056778])"
41131,64028,"array([ 1.35002074, 12.7442576 ])"
41132,10993,"array([ 1.35186256, 12.74087782])"
41133,11862,"array([ 1.35086761, 12.74341218])"
41134,37358,"array([ 1.35102725, 12.74255718])"
41135,20600,"array([ 1.35001259, 12.74419033])"
41136,20612,"array([ 1.35019363, 12.74298013])"
41137,42482,"array([ 1.35022892, 12.74370515])"
41138,33759,"array([ 1.35021915, 12.7431382 ])"
41139,63878,"array([ 1.34962346, 12.74418379])"
41140,54286,"array([ 1.35194803, 12.74093506])"
41141,12012,"array([ 1.35134164, 12.74062662])"
41142,38165,"array([ 1.34915677, 12.74238982])"
41143,46876,"array([ 1.35148028, 12.74082071])"
41144,59923,"array([ 1.35172459, 12.74352159])"
41145,38426,"array([ 1.35017367, 12.74484059])"
41146,9520,"array([ 1.35124   , 12.74197457])"
41147,68616,"array([ 1.34914125, 12.74298104])"
41148,12716,"array([ 1.34974285, 12.74432042])"
41149,27244,"array([ 1.35068013, 12.74196171])"
41150,53714,"array([ 1.35163852, 12.74325049])"
41151,25289,"array([ 1.35120079, 12.7438404 ])"
41152,41286,"array([ 1.34924105, 12.74314665])"
41153,60135,"array([ 1.35163485, 12.74413413])"
41154,29736,"array([ 1.35227121, 12.74171554])"
41155,34188,"array([ 1.35026371, 12.74381064])"
41156,38521,"array([ 1.34969918, 12.74110412])"
41157,58023,"array([ 1.35031414, 12.74223503])"
41158,59967,"array([ 1.34914367, 12.74250433])"
41159,51830,"array([ 1.35246224, 12.74157981])"
41160,47371,"array([ 1.34948146, 12.74224646])"
41161,51714,"array([ 1.35282959, 12.74245132])"
41162,64773,"array([ 1.3494366, 12.7422387])"
41163,60433,"array([ 1.3511254 , 12.74466438])"
41164,34351,"array([ 1.35014551, 12.74238542])"
41165,69093,"array([ 1.35004781, 12.74146171])"
41166,33940,"array([ 1.35270029, 12.74235294])"
41167,56227,"array([ 1.35049987, 12.74325042])"
41168,15057,"array([ 1.35017183, 12.74563083])"
41169,30048,"array([ 1.35121004, 12.74320294])"
41170,64952,"array([ 1.35004239, 12.74441304])"
41171,13307,"array([ 1.35084028, 12.74209618])"
41172,42453,"array([ 1.34949976, 12.74209274])"
41173,68457,"array([ 1.35088535, 12.741811  ])"
41174,34576,"array([ 1.350216 , 12.7433666])"
41175,69277,"array([ 1.34972033, 12.74213126])"
41176,21494,"array([ 1.34965823, 12.74257909])"
41177,60313,"array([ 1.35118278, 12.74238473])"
41178,64922,"array([ 1.35150065, 12.74326693])"
41179,6703,"array([ 1.35274991, 12.74479451])"
41180,6705,"array([ 1.35254238, 12.74371561])"
41181,22170,"array([ 1.3471468 , 12.74423081])"
41182,6708,"array([ 1.3527028 , 12.74450423])"
41183,6709,"array([ 1.34763769, 12.74959608])"
41184,6710,"array([ 1.34911521, 12.74150218])"
41185,11617,"array([ 1.34945879, 12.74347482])"
41186,6712,"array([ 1.35181135, 12.74539153])"
41187,12389,"array([ 1.35000914, 12.74340726])"
41188,13986,"array([ 1.34714043, 12.74271516])"
41189,61335,"array([ 1.34858203, 12.74113901])"
41190,61338,"array([ 1.35162651, 12.74371593])"
41191,52880,"array([ 1.34704223, 12.74159997])"
41192,53940,"array([ 1.34694303, 12.74395332])"
41193,41394,"array([ 1.34700389, 12.74305434])"
41194,24853,"array([ 1.34875389, 12.74247855])"
41195,22908,"array([ 1.35058734, 12.74483553])"
41196,18725,"array([ 1.35091681, 12.74424939])"
41197,53660,"array([ 1.34736258, 12.74295985])"
41198,45154,"array([ 1.34625008, 12.74229602])"
41199,24156,"array([ 1.34682692, 12.74364821])"
41200,51476,"array([ 1.34779991, 12.74048812])"
41201,23201,"array([ 1.34993829, 12.74434884])"
41202,24296,"array([ 1.3508724 , 12.74301183])"
41203,14568,"array([ 1.35053899, 12.74336648])"
41204,50593,"array([ 1.34830023, 12.74034413])"
41205,40885,"array([ 1.35226715, 12.74432166])"
41206,42122,"array([ 1.34924488, 12.74251784])"
41207,61625,"array([ 1.34765323, 12.74330501])"
41208,55158,"array([ 1.34548261, 12.7439144 ])"
41209,23603,"array([ 1.34710018, 12.74279291])"
41210,55396,"array([ 1.35113682, 12.74393728])"
41211,63919,"array([ 1.3492833 , 12.74239452])"
41212,37826,"array([ 1.34606226, 12.74324469])"
41213,44385,"array([ 1.35030352, 12.74481873])"
41214,59588,"array([ 1.34685677, 12.74322291])"
41215,56086,"array([ 1.34680338, 12.74439706])"
41216,60745,"array([ 1.34871185, 12.74326976])"
41217,6717,"array([ 1.34687009, 12.74441288])"
41218,20453,"array([ 1.34611592, 12.74476375])"
41219,6718,"array([ 1.35057294, 12.74844558])"
41220,6719,"array([ 1.35008836, 12.7425845 ])"
41221,33567,"array([ 1.34629504, 12.74356981])"
41222,6722,"array([ 1.34919688, 12.74651242])"
41223,6723,"array([ 1.34858032, 12.74900542])"
41224,8657,"array([ 1.34714551, 12.74065515])"
41225,37062,"array([ 1.34805587, 12.7457865 ])"
41226,19727,"array([ 1.35068174, 12.74427582])"
41227,62390,"array([ 1.34569342, 12.74315553])"
41228,61411,"array([ 1.34577816, 12.74306877])"
41229,40616,"array([ 1.35220284, 12.74388725])"
41230,6728,"array([ 1.34718939, 12.74221935])"
41231,16465,"array([ 1.35109274, 12.7433654 ])"
41232,44186,"array([ 1.34965473, 12.74479287])"
41233,12157,"array([ 1.34893059, 12.74327448])"
41234,63749,"array([ 1.34983957, 12.74628325])"
41235,14091,"array([ 1.34616541, 12.74442779])"
41236,39743,"array([ 1.35027837, 12.74513055])"
41237,25323,"array([ 1.34994161, 12.7444144 ])"
41238,16688,"array([ 1.35095315, 12.74354262])"
41239,44250,"array([ 1.34941851, 12.7427054 ])"
41240,44856,"array([ 1.3500331 , 12.74548845])"
41241,26632,"array([ 1.35008327, 12.74445821])"
41242,6733,"array([ 1.3459929 , 12.74133813])"
41243,6734,"array([ 1.34721443, 12.74793816])"
41244,28845,"array([ 1.35060743, 12.74898066])"
41245,6737,"array([ 1.34924553, 12.74025875])"
41246,6738,"array([ 1.35130195, 12.74344705])"
41247,6739,"array([ 1.3488763, 12.7400227])"
41248,6740,"array([ 1.34847612, 12.74041504])"
41249,6742,"array([ 1.34586913, 12.74899749])"
41250,27211,"array([ 1.3475941 , 12.74873873])"
41251,49209,"array([ 1.34764753, 12.75060898])"
41252,36691,"array([ 1.34751112, 12.75056631])"
41253,62060,"array([ 1.34973634, 12.74347199])"
41254,64579,"array([ 1.35016761, 12.74392626])"
41255,36420,"array([ 1.35003666, 12.74345975])"
41256,16751,"array([ 1.34912483, 12.74275989])"
41257,69088,"array([ 1.34845461, 12.7425167 ])"
41258,13659,"array([ 1.34940013, 12.74543715])"
41259,8775,"array([ 1.34607928, 12.74089746])"
41260,6749,"array([ 1.35279926, 12.74459731])"
41261,6752,"array([ 1.34630172, 12.741575  ])"
41262,43211,"array([ 1.34635213, 12.74724136])"
41263,9195,"array([ 1.34633803, 12.74754734])"
41264,16876,"array([ 1.34768334, 12.74648702])"
41265,48411,"array([ 1.34632031, 12.74709008])"
41266,38234,"array([ 1.34676512, 12.7462233 ])"
41267,25830,"array([ 1.34570735, 12.74538712])"
41268,6755,"array([ 1.34443163, 12.74593329])"
41269,6756,"array([ 1.34389554, 12.7489871 ])"
41270,6757,"array([ 1.34929067, 12.74221887])"
41271,15089,"array([ 1.34701451, 12.74661879])"
41272,6762,"array([ 1.35228539, 12.74259652])"
41273,6764,"array([ 1.35090179, 12.7476981 ])"
41274,30825,"array([ 1.34677388, 12.74328665])"
41275,7198,"array([ 1.34826071, 12.74636576])"
41276,8647,"array([ 1.34872407, 12.74624553])"
41277,20830,"array([ 1.34865335, 12.74643149])"
41278,17924,"array([ 1.34824433, 12.74888757])"
41279,27708,"array([ 1.34886267, 12.74674674])"
41280,48128,"array([ 1.34843366, 12.74618956])"
41281,23360,"array([ 1.34875746, 12.74616209])"
41282,17727,"array([ 1.34896341, 12.74646125])"
41283,39421,"array([ 1.346669  , 12.74304596])"
41284,55378,"array([ 1.34892754, 12.74612847])"
41285,23023,"array([ 1.35050091, 12.74577533])"
41286,6767,"array([ 1.34486666, 12.745658  ])"
41287,6768,"array([ 1.34758943, 12.75397284])"
41288,23961,"array([ 1.34747586, 12.75206739])"
41289,38690,"array([ 1.35100088, 12.74420399])"
41290,6770,"array([ 1.35197495, 12.74772552])"
41291,6771,"array([ 1.34628729, 12.74188377])"
41292,6774,"array([ 1.34394025, 12.74690384])"
41293,6775,"array([ 1.35061784, 12.74615861])"
41294,6776,"array([ 1.34724261, 12.74079082])"
41295,6777,"array([ 1.34686316, 12.74834899])"
41296,22965,"array([ 1.34809601, 12.74779958])"
41297,6781,"array([ 1.34721591, 12.74845215])"
41298,6782,"array([ 1.35349668, 12.74601955])"
41299,63063,"array([ 1.34923321, 12.74246654])"
41300,12963,"array([ 1.35008835, 12.74342997])"
41301,49870,"array([ 1.35136613, 12.74443495])"
41302,64795,"array([ 1.3495102 , 12.74358469])"
41303,18440,"array([ 1.35053151, 12.74528156])"
41304,30306,"array([ 1.34856399, 12.74167811])"
41305,66240,"array([ 1.34970503, 12.74308158])"
41306,65348,"array([ 1.34993123, 12.7431306 ])"
41307,24067,"array([ 1.35015419, 12.74483132])"
41308,32717,"array([ 1.35002542, 12.74611327])"
41309,11267,"array([ 1.34859654, 12.74264537])"
41310,47107,"array([ 1.34918366, 12.74286837])"
41311,58016,"array([ 1.35042714, 12.74252069])"
41312,37332,"array([ 1.3491813 , 12.74224196])"
41313,41832,"array([ 1.34888211, 12.74582309])"
41314,51839,"array([ 1.35094373, 12.74492152])"
41315,27490,"array([ 1.34968917, 12.74300755])"
41316,59439,"array([ 1.34899382, 12.74007276])"
41317,33074,"array([ 1.34983008, 12.74283913])"
41318,11335,"array([ 1.35241547, 12.74393573])"
41319,47280,"array([ 1.34920134, 12.74306964])"
41320,32002,"array([ 1.35033765, 12.74302307])"
41321,18979,"array([ 1.3498552 , 12.74391719])"
41322,58305,"array([ 1.35117655, 12.74278169])"
41323,8411,"array([ 1.35046199, 12.74387932])"
41324,15725,"array([ 1.34825886, 12.74206389])"
41325,39906,"array([ 1.34949525, 12.74257479])"
41326,45440,"array([ 1.35157442, 12.74130842])"
41327,9499,"array([ 1.34989982, 12.74387852])"
41328,60029,"array([ 1.34884513, 12.74221758])"
41329,44401,"array([ 1.34861897, 12.74296309])"
41330,66136,"array([ 1.35030888, 12.74289034])"
41331,48805,"array([ 1.35181093, 12.74465643])"
