# index, _pos
14542,"array([13.12541268,  7.45557395])"
14543,"array([13.11990427,  7.45468871])"
14544,"array([13.12747352,  7.46078984])"
14545,"array([13.13123488,  7.4590113 ])"
14546,"array([13.12456419,  7.46483605])"
14547,"array([13.12312122,  7.46504285])"
14548,"array([13.12847962,  7.45754807])"
14549,"array([13.12878427,  7.45649932])"
14550,"array([13.12830329,  7.45969142])"
14551,"array([13.12917698,  7.46133753])"
14552,"array([13.1289295,  7.4618717])"
14553,"array([13.11896235,  7.46665879])"
14554,"array([13.11846775,  7.45933945])"
14555,"array([13.13107122,  7.45796929])"
14556,"array([13.12628302,  7.45506534])"
14557,"array([13.11974614,  7.46363091])"
14558,"array([13.12423416,  7.45040685])"
14559,"array([13.12016704,  7.46312905])"
14560,"array([13.11859084,  7.45381276])"
14561,"array([13.11906099,  7.45962844])"
14562,"array([13.13299927,  7.45852919])"
14563,"array([13.11474484,  7.45604873])"
14564,"array([13.11465593,  7.45629548])"
14565,"array([13.12394714,  7.46081905])"
14566,"array([13.12398978,  7.45228421])"
14567,"array([13.12406094,  7.45241118])"
14568,"array([13.12415315,  7.45232044])"
14569,"array([13.12526514,  7.45338683])"
14570,"array([13.12530737,  7.45347898])"
14571,"array([13.12708537,  7.45592567])"
14572,"array([13.1309239 ,  7.46045782])"
14573,"array([13.12673198,  7.45412872])"
14574,"array([13.12210729,  7.45107625])"
14575,"array([13.11584918,  7.46039655])"
14576,"array([13.11817958,  7.45678533])"
14577,"array([13.1274556 ,  7.45448622])"
14578,"array([13.11921567,  7.45469991])"
14579,"array([13.11931804,  7.45460728])"
14580,"array([13.12828366,  7.4550517 ])"
14581,"array([13.12959833,  7.45379921])"
14582,"array([13.11711235,  7.45791208])"
14583,"array([13.12567195,  7.46535198])"
14584,"array([13.12591824,  7.46511686])"
14585,"array([13.11549195,  7.4600493 ])"
14586,"array([13.11444331,  7.46093401])"
14587,"array([13.07568214,  7.42674695])"
14588,"array([13.12694853,  7.45740371])"
14589,"array([13.11870499,  7.45711001])"
14590,"array([13.1307503 ,  7.46036638])"
14591,"array([13.13134867,  7.46313279])"
14592,"array([13.1316126,  7.4628201])"
14593,"array([13.18102321,  7.45139296])"
14594,"array([13.13073258,  7.46990206])"
14595,"array([13.12840467,  7.46752261])"
14596,"array([13.11700908,  7.45153793])"
14597,"array([13.1282861 ,  7.46112309])"
14598,"array([13.12089804,  7.45863076])"
14599,"array([13.11696408,  7.4611438 ])"
14600,"array([13.15780671,  7.41163548])"
14601,"array([13.12335555,  7.45963503])"
14602,"array([13.12963462,  7.45230229])"
14603,"array([13.11778729,  7.45843229])"
14604,"array([13.11692205,  7.45619495])"
14605,"array([13.12322869,  7.46741262])"
14606,"array([13.12994041,  7.45724577])"
14607,"array([13.1286266 ,  7.45676247])"
14608,"array([13.12558543,  7.46322339])"
14609,"array([13.1293947 ,  7.45590956])"
14610,"array([13.12218073,  7.46618851])"
14611,"array([13.12237468,  7.4660099 ])"
14612,"array([13.12938427,  7.46289229])"
14613,"array([13.12526128,  7.46446444])"
14614,"array([13.12565228,  7.46419816])"
14615,"array([13.12513094,  7.46433814])"
14616,"array([13.12771256,  7.45635343])"
14617,"array([13.12802972,  7.46444637])"
14618,"array([13.1282354 ,  7.46640934])"
14619,"array([13.12835521,  7.46632301])"
14620,"array([13.12850618,  7.46623735])"
14621,"array([13.12937125,  7.46340215])"
14622,"array([13.12947924,  7.46332925])"
14623,"array([13.1208442,  7.4568371])"
14624,"array([13.12684067,  7.46721469])"
14625,"array([13.12701575,  7.46704201])"
14626,"array([13.1268794 ,  7.46708073])"
14627,"array([13.12398484,  7.46518031])"
14628,"array([13.12310452,  7.46533911])"
14629,"array([13.12813756,  7.46383189])"
14630,"array([13.12800771,  7.46399346])"
14631,"array([13.13072934,  7.4583052 ])"
14632,"array([13.12909015,  7.46520399])"
14633,"array([13.1190665 ,  7.46379931])"
14634,"array([13.11877794,  7.46428185])"
14635,"array([13.11892161,  7.46064187])"
14636,"array([13.12686194,  7.45633202])"
14637,"array([13.12201055,  7.45780483])"
14638,"array([13.12233115,  7.4584657 ])"
14639,"array([13.1194123 ,  7.46211846])"
14640,"array([13.12739561,  7.462483  ])"
14641,"array([13.12004128,  7.46379917])"
14642,"array([13.11929896,  7.46470211])"
14643,"array([13.13104973,  7.45926298])"
14644,"array([13.12100667,  7.45881551])"
14645,"array([13.12679668,  7.45614947])"
14646,"array([13.12827478,  7.45671522])"
14647,"array([13.11734013,  7.46181424])"
14648,"array([13.12122207,  7.4635654 ])"
14649,"array([13.11742694,  7.46224882])"
14650,"array([13.11730316,  7.46154864])"
14651,"array([13.11726351,  7.46145707])"
14652,"array([13.11998136,  7.46029653])"
14653,"array([13.12022337,  7.45716007])"
14654,"array([13.11902924,  7.45945748])"
14655,"array([13.12479796,  7.45410127])"
14656,"array([13.12172206,  7.45650314])"
14657,"array([13.12165749,  7.45636384])"
14658,"array([13.12077999,  7.45524727])"
14659,"array([13.12892864,  7.46278306])"
14660,"array([13.12374228,  7.46018005])"
14661,"array([13.12916911,  7.46235798])"
14662,"array([13.12114781,  7.46388576])"
14663,"array([13.12110288,  7.46260251])"
14664,"array([13.1207377 ,  7.46374358])"
14665,"array([13.1205382 ,  7.46352457])"
14666,"array([13.12796921,  7.45699071])"
14667,"array([13.12002825,  7.45663267])"
14668,"array([13.12024866,  7.45595212])"
14669,"array([13.12414729,  7.45149048])"
14670,"array([13.12399293,  7.4515444 ])"
14671,"array([13.12486604,  7.45446341])"
14672,"array([13.11948197,  7.46281859])"
14673,"array([13.12132967,  7.45581936])"
14674,"array([13.12098872,  7.45584037])"
14675,"array([13.12979059,  7.46239012])"
14676,"array([13.12970728,  7.46260475])"
14677,"array([13.11907737,  7.45696938])"
14678,"array([13.12038796,  7.45904283])"
14679,"array([13.11822719,  7.46011622])"
14680,"array([13.1208072 ,  7.45437957])"
14681,"array([13.1194932 ,  7.45813602])"
14682,"array([13.12769755,  7.46413003])"
14683,"array([13.12749113,  7.4644415 ])"
14684,"array([13.11951413,  7.45495024])"
14685,"array([13.11939358,  7.45493357])"
14686,"array([13.1225913 ,  7.45313251])"
14687,"array([13.1185141 ,  7.46186804])"
14688,"array([13.11619305,  7.46099998])"
14689,"array([13.1180271,  7.4581775])"
14690,"array([13.12888721,  7.4558653 ])"
14691,"array([13.12874963,  7.45582213])"
14692,"array([13.12018487,  7.45457042])"
14693,"array([13.12000244,  7.45468494])"
14694,"array([13.12007695,  7.45460932])"
14695,"array([13.11964887,  7.45524016])"
14696,"array([13.11819676,  7.45709906])"
14697,"array([13.11903493,  7.45888983])"
14698,"array([13.12130301,  7.45409911])"
14699,"array([13.12200203,  7.45239376])"
14700,"array([13.12176196,  7.45245008])"
14701,"array([13.11732615,  7.45728504])"
14702,"array([13.11721594,  7.45730501])"
14703,"array([13.12436808,  7.46494836])"
14704,"array([13.12421189,  7.45089681])"
14705,"array([13.12383622,  7.45091983])"
14706,"array([13.12437849,  7.45101409])"
14707,"array([13.11655006,  7.45975632])"
14708,"array([13.11644461,  7.4600452 ])"
14709,"array([13.12287641,  7.45385298])"
14710,"array([13.12197261,  7.45394679])"
14711,"array([13.12123987,  7.45304172])"
14712,"array([13.11721853,  7.45680396])"
14713,"array([13.11729163,  7.45668901])"
14714,"array([13.11691025,  7.45945106])"
14715,"array([13.11559669,  7.46152338])"
14716,"array([13.12931078,  7.46124118])"
14717,"array([13.12982289,  7.46065067])"
14718,"array([13.12037793,  7.45464042])"
14719,"array([13.11925211,  7.45506879])"
14720,"array([13.11994761,  7.45510416])"
14721,"array([13.11751462,  7.46179341])"
14722,"array([13.11929726,  7.45992743])"
14723,"array([13.11539904,  7.46598759])"
14724,"array([13.12689454,  7.4561881 ])"
14725,"array([13.12607073,  7.46394005])"
14726,"array([13.12538513,  7.46417454])"
14727,"array([13.12080552,  7.46216346])"
14728,"array([13.12883018,  7.46699969])"
14729,"array([13.11871225,  7.45318493])"
14730,"array([13.18002585,  7.44412853])"
14731,"array([13.12046914,  7.45787988])"
14732,"array([13.12841307,  7.4592469 ])"
14733,"array([13.1288867 ,  7.45523571])"
14734,"array([13.12962681,  7.45397945])"
14735,"array([13.13128479,  7.45754578])"
14736,"array([13.12801895,  7.45653736])"
14737,"array([13.12220256,  7.45584121])"
14738,"array([13.12362294,  7.45507894])"
14739,"array([13.12443478,  7.45494792])"
14740,"array([13.11793612,  7.45821271])"
14741,"array([13.1284889 ,  7.46130132])"
14742,"array([13.12778383,  7.46219238])"
14743,"array([13.12413762,  7.46582052])"
14744,"array([13.12288664,  7.45359109])"
14745,"array([13.11774249,  7.46007272])"
14746,"array([13.1238145 ,  7.46539769])"
14747,"array([13.12131968,  7.46521506])"
14748,"array([13.12408973,  7.45343322])"
14749,"array([13.13161378,  7.46299911])"
14750,"array([13.13109382,  7.45729912])"
14751,"array([13.12180451,  7.45376028])"
14752,"array([13.12032508,  7.46188805])"
14753,"array([13.1224288 ,  7.46460299])"
14754,"array([13.11801069,  7.45550665])"
14755,"array([13.11739791,  7.45519651])"
14756,"array([13.11713989,  7.45530364])"
14757,"array([13.11895246,  7.45483715])"
14758,"array([13.12475623,  7.46457147])"
14759,"array([13.11822193,  7.46504319])"
14760,"array([13.12503521,  7.46742776])"
14761,"array([13.11807646,  7.45906214])"
14762,"array([13.1203286 ,  7.45599864])"
14763,"array([13.12498466,  7.45934401])"
14764,"array([13.12094552,  7.45960357])"
14765,"array([13.12420585,  7.45968193])"
14766,"array([13.12212233,  7.45849056])"
14767,"array([13.12278994,  7.46011464])"
14768,"array([13.1230799 ,  7.45861874])"
14769,"array([13.1233116 ,  7.45784134])"
14770,"array([13.12491381,  7.46218645])"
14771,"array([13.12016357,  7.45993809])"
14772,"array([13.12498861,  7.46427656])"
14773,"array([13.12138674,  7.46440495])"
14774,"array([13.12150608,  7.46096521])"
14775,"array([13.12213672,  7.46327098])"
14776,"array([13.12361154,  7.46450593])"
14777,"array([13.12272821,  7.45862071])"
14778,"array([13.12682955,  7.45397588])"
14779,"array([13.11907299,  7.45793723])"
14780,"array([13.12190928,  7.45697187])"
14781,"array([13.12119627,  7.45705209])"
14782,"array([13.12185559,  7.45863391])"
14783,"array([13.12708614,  7.45762343])"
14784,"array([13.12606498,  7.45463721])"
14785,"array([13.12617174,  7.45464983])"
14786,"array([13.12717735,  7.45898271])"
14787,"array([13.1244307 ,  7.45852941])"
14788,"array([13.1276007 ,  7.46115181])"
14789,"array([13.12760213,  7.45960006])"
14790,"array([13.12943277,  7.45895969])"
14791,"array([13.12934906,  7.45867482])"
14792,"array([13.12959561,  7.4583609 ])"
14793,"array([13.12936326,  7.45830409])"
14794,"array([13.12330089,  7.45624358])"
14795,"array([13.12678653,  7.458268  ])"
14796,"array([13.12167261,  7.46428311])"
14797,"array([13.11882366,  7.45835231])"
14798,"array([13.12084497,  7.45869025])"
14799,"array([13.12084878,  7.45710112])"
14800,"array([13.12414494,  7.45614284])"
14801,"array([13.12017269,  7.46027343])"
14802,"array([13.12130681,  7.45631666])"
14803,"array([13.12565922,  7.45811647])"
14804,"array([13.12378939,  7.45404885])"
14805,"array([13.12031053,  7.45826486])"
14806,"array([13.12818573,  7.45668057])"
14807,"array([13.12279951,  7.45796749])"
14808,"array([13.12734152,  7.45864375])"
14809,"array([13.12786422,  7.45592672])"
14810,"array([13.12869031,  7.46040456])"
14811,"array([13.1261029 ,  7.45530041])"
14812,"array([13.12057839,  7.45146963])"
14813,"array([13.12072179,  7.45136027])"
14814,"array([13.12092499,  7.4513395 ])"
14815,"array([13.1228768 ,  7.45636187])"
14816,"array([13.12072304,  7.45346198])"
14817,"array([13.11785186,  7.45825153])"
14818,"array([13.1240243 ,  7.46577694])"
14819,"array([13.11698014,  7.45694853])"
14820,"array([13.12140434,  7.45416614])"
14821,"array([13.12804476,  7.45393516])"
14822,"array([13.12133294,  7.45598426])"
14823,"array([13.1273993,  7.456489 ])"
14824,"array([13.1191449 ,  7.45859804])"
14825,"array([13.12667265,  7.46500656])"
14826,"array([13.13153605,  7.46109606])"
14827,"array([13.12583764,  7.46331307])"
14828,"array([13.13074511,  7.51679898])"
14829,"array([13.12361389,  7.45617477])"
14830,"array([13.12496984,  7.45407319])"
14831,"array([13.11563527,  7.46017533])"
14832,"array([13.11651019,  7.46541245])"
14833,"array([13.12822612,  7.45436543])"
14834,"array([13.12187996,  7.4509697 ])"
14835,"array([13.12166949,  7.45101453])"
14836,"array([13.1328638,  7.4611555])"
14837,"array([13.12845809,  7.51942756])"
14838,"array([13.12534498,  7.4691712 ])"
14839,"array([13.11817525,  7.45572176])"
14840,"array([13.11948017,  7.46437307])"
14841,"array([13.11951811,  7.46427711])"
14842,"array([13.11909917,  7.46417655])"
14843,"array([13.1193775,  7.464369 ])"
14844,"array([13.1247379 ,  7.46541176])"
14845,"array([13.17827168,  7.43513455])"
14846,"array([13.12593346,  7.46278846])"
14847,"array([13.12543621,  7.46101395])"
14848,"array([13.12692548,  7.46305618])"
14849,"array([13.12574093,  7.46201706])"
14850,"array([13.12719617,  7.45461831])"
14851,"array([13.13004336,  7.45976518])"
14852,"array([13.12798605,  7.45858242])"
14853,"array([13.12936607,  7.4623903 ])"
14854,"array([13.12940542,  7.46230059])"
14855,"array([13.12910999,  7.46301402])"
14856,"array([13.12960488,  7.46216508])"
14857,"array([13.12946037,  7.45970666])"
14858,"array([13.12963554,  7.4596166 ])"
14859,"array([13.13011012,  7.45883375])"
14860,"array([13.12758719,  7.45672267])"
14861,"array([13.1293913 ,  7.46219136])"
14862,"array([13.12845556,  7.45742463])"
14863,"array([13.12533683,  7.46467253])"
14864,"array([13.1207887 ,  7.46390857])"
14865,"array([13.12628433,  7.45522976])"
14866,"array([13.12660546,  7.45543738])"
14867,"array([13.12812933,  7.45819901])"
14868,"array([13.12390969,  7.46346343])"
14869,"array([13.12850552,  7.45927236])"
14870,"array([13.12880481,  7.45848826])"
14871,"array([13.12979433,  7.4579026 ])"
14872,"array([13.12402274,  7.45980941])"
14873,"array([13.12978478,  7.45954586])"
14874,"array([13.12768603,  7.45736685])"
14875,"array([13.12922431,  7.4588152 ])"
14876,"array([13.12690602,  7.45964271])"
14877,"array([13.12623878,  7.46371803])"
14878,"array([13.12965108,  7.45683486])"
14879,"array([13.12599434,  7.45622976])"
14880,"array([13.12801875,  7.45794753])"
14881,"array([13.13073192,  7.45920597])"
14882,"array([13.12265957,  7.46368348])"
14883,"array([13.12675849,  7.45999444])"
14884,"array([13.12289907,  7.45778549])"
14885,"array([13.13213534,  7.46193086])"
14886,"array([13.13206717,  7.46211371])"
14887,"array([13.11888608,  7.460874  ])"
14888,"array([13.12147079,  7.46322013])"
14889,"array([13.12636297,  7.46640449])"
14890,"array([13.12623232,  7.46639533])"
14891,"array([13.12649403,  7.46636053])"
14892,"array([13.12739511,  7.45534736])"
14893,"array([13.12850249,  7.45542665])"
14894,"array([13.12282567,  7.46563091])"
14895,"array([13.12792393,  7.45748145])"
14896,"array([13.13009634,  7.46107534])"
14897,"array([13.13089105,  7.46146643])"
14898,"array([13.13135741,  7.46049561])"
14899,"array([13.12912468,  7.45727985])"
14900,"array([13.13054496,  7.45947205])"
14901,"array([13.13054122,  7.45933827])"
14902,"array([13.13022578,  7.46333406])"
14903,"array([13.13135487,  7.46216689])"
14904,"array([13.13018571,  7.45901608])"
14905,"array([13.13016047,  7.45939067])"
14906,"array([13.12926672,  7.46306665])"
14907,"array([13.13176542,  7.45852735])"
14908,"array([13.13075063,  7.463617  ])"
14909,"array([13.13155002,  7.46317758])"
14910,"array([13.13039413,  7.4614379 ])"
14911,"array([13.13052001,  7.45540147])"
14912,"array([13.12045806,  7.46157123])"
14913,"array([13.12999384,  7.45778466])"
14914,"array([13.11977139,  7.45861672])"
14915,"array([13.12703281,  7.45550834])"
14916,"array([13.13088128,  7.45739809])"
14917,"array([13.12771599,  7.46581554])"
14918,"array([13.12833887,  7.4650428 ])"
14919,"array([13.13095666,  7.45494208])"
14920,"array([13.12071587,  7.45301142])"
14921,"array([13.12171984,  7.45444378])"
14922,"array([13.13001613,  7.4542038 ])"
14923,"array([13.11840262,  7.46342931])"
14924,"array([13.13101946,  7.45650209])"
14925,"array([13.13116514,  7.45648826])"
14926,"array([13.12920724,  7.46365853])"
14927,"array([13.12608491,  7.45068146])"
14928,"array([13.12631321,  7.45074983])"
14929,"array([13.13016169,  7.46149508])"
14930,"array([13.13035959,  7.45676623])"
14931,"array([13.12453806,  7.46425913])"
14932,"array([13.12902425,  7.45605023])"
14933,"array([13.12823891,  7.45560546])"
14934,"array([13.11651605,  7.45505948])"
14935,"array([13.12144786,  7.45610557])"
14936,"array([13.13061983,  7.4596314 ])"
14937,"array([13.13459924,  7.45910253])"
14938,"array([13.12677979,  7.45523425])"
14939,"array([13.12841108,  7.4619444 ])"
14940,"array([13.11717896,  7.46270716])"
14941,"array([13.12463569,  7.46934268])"
14942,"array([13.11840108,  7.45707028])"
14943,"array([13.12722133,  7.46170317])"
14944,"array([13.12899261,  7.46469167])"
14945,"array([13.10513448,  7.51631517])"
14946,"array([13.10442069,  7.51613853])"
14947,"array([13.1221698 ,  7.45385517])"
14948,"array([13.12153934,  7.46497077])"
14949,"array([13.11997526,  7.45194104])"
14950,"array([13.12523366,  7.45288032])"
14951,"array([13.12511774,  7.45283144])"
14952,"array([13.12397893,  7.46737828])"
14953,"array([13.12763189,  7.46498991])"
14954,"array([13.11907576,  7.45745926])"
14955,"array([13.12791569,  7.45650638])"
14956,"array([13.12881543,  7.45561069])"
14957,"array([13.12872857,  7.45553967])"
14958,"array([13.12837229,  7.45472892])"
