# index, as_id, _pos
13050,33744,"array([-2.90599311,  0.79403953])"
13051,33745,"array([-2.91054291,  0.79753909])"
13052,40242,"array([-2.91394646,  0.80785194])"
13053,13053,"array([-2.94073574,  0.80234484])"
13054,13054,"array([-2.92720583,  0.7956377 ])"
13055,33747,"array([-2.91463053,  0.80027196])"
13056,13056,"array([-2.9368691 ,  0.78667182])"
13057,33748,"array([-2.91622044,  0.79832056])"
13058,33749,"array([-2.90885936,  0.80009994])"
13059,33750,"array([-2.91709751,  0.79006143])"
13060,13060,"array([-2.93006001,  0.80146376])"
13061,40243,"array([-2.92162753,  0.79045391])"
13062,13062,"array([-2.93151585,  0.79219478])"
13063,13063,"array([-2.9286702 ,  0.79347361])"
13064,13064,"array([-2.92680702,  0.797944  ])"
13065,13065,"array([-2.93252754,  0.81219098])"
13066,13066,"array([-2.93292248,  0.8002676 ])"
13067,13067,"array([-2.9204159 ,  0.81496909])"
13068,13068,"array([-2.92630246,  0.80722008])"
13069,13069,"array([-2.92661674,  0.79335868])"
13070,13070,"array([-2.94475219,  0.79438442])"
13071,13071,"array([-2.93565939,  0.78350784])"
13072,40244,"array([-2.91396834,  0.79429427])"
13073,13073,"array([-2.92946821,  0.78045195])"
13074,13074,"array([-2.92672899,  0.78573837])"
13075,33753,"array([-2.91436574,  0.79628269])"
13076,13076,"array([-2.9257085 ,  0.79750761])"
13077,13077,"array([-2.93604637,  0.78805682])"
13078,13078,"array([-2.93717726,  0.79158677])"
13079,13079,"array([-2.93856667,  0.78798133])"
13080,13080,"array([-2.93350119,  0.78660559])"
13081,33754,"array([-2.91281779,  0.80618497])"
13082,13082,"array([-2.93452579,  0.78390727])"
13083,13083,"array([-2.93271187,  0.79794504])"
13084,33755,"array([-2.91231021,  0.80507211])"
13085,33756,"array([-2.90804415,  0.7924409 ])"
13086,13086,"array([-2.93862469,  0.81461278])"
13087,33757,"array([-2.90918828,  0.79015655])"
13088,13088,"array([-2.91879989,  0.79332891])"
13089,13089,"array([-2.93251049,  0.80701551])"
13090,40245,"array([-2.90715811,  0.79010002])"
13091,13091,"array([-2.92625698,  0.81279093])"
13092,13092,"array([-2.93340872,  0.80225974])"
13093,13093,"array([-2.92651974,  0.78557854])"
13094,33759,"array([-2.91213776,  0.78837191])"
13095,13095,"array([-2.93851801,  0.78607301])"
13096,33760,"array([-2.90592804,  0.7998997 ])"
13097,13097,"array([-2.9264751 ,  0.80454849])"
13098,33761,"array([-2.91284535,  0.80843727])"
13099,13099,"array([-2.93061221,  0.7877749 ])"
13100,13100,"array([-2.92348701,  0.79663029])"
13101,13101,"array([-2.92304637,  0.79872869])"
13102,13102,"array([-2.93243898,  0.77978561])"
13103,13103,"array([-2.94517959,  0.79686807])"
13104,13104,"array([-2.93174032,  0.79287753])"
13105,13105,"array([-2.9334179 ,  0.79025729])"
13106,13106,"array([-2.94955378,  0.79900773])"
13107,13107,"array([-2.94207995,  0.79971355])"
13108,13108,"array([-2.92488123,  0.79708057])"
13109,33762,"array([-2.92374768,  0.78986894])"
13110,13110,"array([-2.9275303 ,  0.80065813])"
13111,13111,"array([-2.9300665,  0.7956515])"
13112,33763,"array([-2.92400954,  0.78881154])"
13113,13113,"array([-2.92670724,  0.80775238])"
13114,13114,"array([-2.92834837,  0.7901003 ])"
13115,13115,"array([-2.92400126,  0.80014392])"
13116,40246,"array([-2.90196066,  0.79244149])"
13117,33765,"array([-2.9272581,  0.7911618])"
13118,13118,"array([-2.93340801,  0.79063166])"
13119,13119,"array([-2.93538119,  0.81410389])"
13120,13120,"array([-2.92747632,  0.78840278])"
13121,13121,"array([-2.95132155,  0.80218647])"
13122,13122,"array([-2.92138324,  0.79456035])"
13123,13123,"array([-2.92633962,  0.78911191])"
13124,13124,"array([-2.9238383 ,  0.81045453])"
13125,13125,"array([-2.93079583,  0.79846016])"
13126,13126,"array([-2.93085137,  0.79801745])"
13127,13127,"array([-2.92500621,  0.79608769])"
13128,13128,"array([-2.93118648,  0.79817147])"
13129,33766,"array([-2.92580801,  0.78734152])"
13130,13130,"array([-2.92925243,  0.79945185])"
13131,40247,"array([-2.90892134,  0.80262169])"
13132,13132,"array([-2.92565812,  0.79569237])"
13133,13133,"array([-2.92504682,  0.80736614])"
13134,13134,"array([-2.92289245,  0.80719504])"
13135,13135,"array([-2.92244438,  0.79873814])"
13136,13136,"array([-2.93055567,  0.79665965])"
13137,13137,"array([-2.93094511,  0.79925997])"
13138,13138,"array([-2.93078601,  0.78117081])"
13139,40248,"array([-2.90520802,  0.79185677])"
13140,33769,"array([-2.92481943,  0.78823556])"
13141,33770,"array([-2.92353543,  0.78989186])"
13142,33771,"array([-2.92700208,  0.78456445])"
13143,13143,"array([-2.93393511,  0.80026801])"
13144,13144,"array([-2.92795533,  0.79113135])"
13145,13145,"array([-2.93270159,  0.80327162])"
13146,33772,"array([-2.9313478 ,  0.79357491])"
13147,13147,"array([-2.92929904,  0.81286381])"
13148,13148,"array([-2.92794197,  0.79937216])"
13149,43768,"array([-2.92335062,  0.81343239])"
13150,33774,"array([-2.92193007,  0.79225439])"
13151,13151,"array([-2.94417137,  0.79707919])"
13152,33775,"array([-2.92782577,  0.78717789])"
13153,13153,"array([-2.93774653,  0.79597082])"
13154,33776,"array([-2.92590987,  0.78797944])"
13155,33777,"array([-2.92448787,  0.78136204])"
13156,13156,"array([-2.91976148,  0.79753153])"
13157,13157,"array([-2.92877974,  0.79417302])"
13158,33778,"array([-2.92450975,  0.78078378])"
13159,13159,"array([-2.93069305,  0.80005792])"
13160,13160,"array([-2.92570915,  0.80838931])"
13161,33779,"array([-2.9243673 ,  0.79298694])"
13162,33780,"array([-2.92927141,  0.78624654])"
13163,40250,"array([-2.90751226,  0.80389053])"
13164,33782,"array([-2.92239533,  0.7855004 ])"
13165,13165,"array([-2.93577591,  0.79329844])"
13166,33783,"array([-2.92181237,  0.79206302])"
13167,13167,"array([-2.92213247,  0.7922424 ])"
13168,43525,"array([-2.932475  ,  0.80122889])"
13169,13169,"array([-2.92556065,  0.79467761])"
13170,13170,"array([-2.92643457,  0.78982304])"
13171,13171,"array([-2.94050489,  0.79566879])"
13172,13172,"array([-2.92980287,  0.81199489])"
13173,13173,"array([-2.9229536,  0.8000901])"
13174,13174,"array([-2.93125314,  0.79461479])"
13175,33785,"array([-2.92689295,  0.77419519])"
13176,33786,"array([-2.92884282,  0.78647639])"
13177,13177,"array([-2.93102218,  0.78893671])"
13178,40252,"array([-2.90167141,  0.79304072])"
13179,33788,"array([-2.92357053,  0.78707026])"
13180,13180,"array([-2.93232623,  0.80278849])"
13181,13181,"array([-2.92437089,  0.81433355])"
13182,13182,"array([-2.93471269,  0.80542248])"
13183,13183,"array([-2.93367372,  0.80458634])"
13184,13184,"array([-2.92589981,  0.79866277])"
13185,13185,"array([-2.93527074,  0.78727243])"
13186,13186,"array([-2.92792394,  0.79227848])"
13187,13187,"array([-2.92588803,  0.80308092])"
13188,13188,"array([-2.9412753 ,  0.80054659])"
13189,13189,"array([-2.93128481,  0.79516989])"
13190,13190,"array([-2.93049861,  0.78546061])"
13191,13191,"array([-2.92156163,  0.80030635])"
13192,13192,"array([-2.93155685,  0.79462063])"
13193,13193,"array([-2.92314595,  0.79840282])"
13194,13194,"array([-2.93074865,  0.79669972])"
13195,13195,"array([-2.9302602 ,  0.80188516])"
13196,33789,"array([-2.91181374,  0.78793431])"
13197,13197,"array([-2.92654438,  0.8015493 ])"
13198,33790,"array([-2.92568958,  0.790109  ])"
13199,42668,"array([-2.93290608,  0.78950586])"
13200,13200,"array([-2.92377483,  0.8057808 ])"
13201,13201,"array([-2.93307501,  0.79996261])"
13202,13202,"array([-2.94183271,  0.80454212])"
13203,33792,"array([-2.92456706,  0.79940864])"
13204,40254,"array([-2.9019916 ,  0.79303122])"
13205,13205,"array([-2.92841976,  0.7916133 ])"
13206,33794,"array([-2.92742714,  0.81896903])"
13207,13207,"array([-2.9219086,  0.7940219])"
13208,13208,"array([-2.922018  ,  0.79944424])"
13209,33795,"array([-2.92628175,  0.80884052])"
13210,13210,"array([-2.92005339,  0.81894244])"
13211,13211,"array([-2.9303873 ,  0.80170833])"
13212,13212,"array([-2.93126554,  0.79378895])"
13213,13213,"array([-2.92333576,  0.79694836])"
13214,33796,"array([-2.93320467,  0.79109174])"
13215,13215,"array([-2.93371232,  0.79120934])"
13216,13216,"array([-2.92218415,  0.80168867])"
13217,33797,"array([-2.93647845,  0.80930732])"
13218,33798,"array([-2.94652519,  0.80147914])"
13219,13219,"array([-2.91771097,  0.78935379])"
13220,33799,"array([-2.92801167,  0.79284651])"
13221,33800,"array([-2.93177006,  0.80383796])"
13222,13222,"array([-2.92289879,  0.80066948])"
13223,13223,"array([-2.91998751,  0.79704668])"
13224,13224,"array([-2.92981285,  0.78720691])"
13225,13225,"array([-2.93728299,  0.78854003])"
13226,13226,"array([-2.92577431,  0.80137187])"
13227,13227,"array([-2.9401638 ,  0.78649488])"
13228,13228,"array([-2.94447124,  0.80333699])"
13229,40255,"array([-2.92266501,  0.80541873])"
13230,13230,"array([-2.93139696,  0.79482096])"
13231,33802,"array([-2.92725705,  0.78570611])"
13232,13232,"array([-2.92765034,  0.79681115])"
13233,13233,"array([-2.92766739,  0.79856956])"
13234,13234,"array([-2.94608138,  0.79755981])"
13235,33803,"array([-2.92312172,  0.80168316])"
13236,13236,"array([-2.92805359,  0.81279788])"
13237,13237,"array([-2.92404332,  0.79691776])"
13238,13238,"array([-2.93144023,  0.79314689])"
13239,40256,"array([-2.91214414,  0.7949571 ])"
13240,13240,"array([-2.92677017,  0.78600521])"
13241,33805,"array([-2.92217357,  0.80369709])"
13242,40257,"array([-2.91834181,  0.79177618])"
13243,13243,"array([-2.93108732,  0.78917634])"
13244,13244,"array([-2.94356832,  0.79345662])"
13245,42669,"array([-2.9221516 ,  0.80879468])"
13246,13246,"array([-2.92662393,  0.79841154])"
13247,33808,"array([-2.92278645,  0.7971519 ])"
13248,13248,"array([-2.92281856,  0.79294712])"
13249,13249,"array([-2.94318704,  0.80127251])"
13250,13250,"array([-2.92090516,  0.7986691 ])"
13251,13251,"array([-2.92580063,  0.80516243])"
13252,40259,"array([-2.91081512,  0.80180234])"
13253,13253,"array([-2.9328182 ,  0.80225139])"
13254,13254,"array([-2.92824141,  0.80726218])"
13255,33810,"array([-2.92716993,  0.80068395])"
13256,33811,"array([-2.91849624,  0.79890817])"
13257,13257,"array([-2.93155932,  0.79093566])"
13258,13258,"array([-2.92650774,  0.789007  ])"
13259,40260,"array([-2.91089397,  0.78831696])"
13260,33813,"array([-2.92416755,  0.8087368 ])"
13261,40261,"array([-2.91625697,  0.80369521])"
13262,40262,"array([-2.91731112,  0.80874364])"
13263,13263,"array([-2.93176249,  0.78273901])"
13264,13264,"array([-2.92125074,  0.79231105])"
13265,13265,"array([-2.9269463 ,  0.80037334])"
13266,13266,"array([-2.92689315,  0.79528728])"
13267,13267,"array([-2.9243508 ,  0.80006386])"
13268,13268,"array([-2.92091995,  0.81002184])"
13269,33816,"array([-2.92845356,  0.79546006])"
13270,13270,"array([-2.9249494 ,  0.79535795])"
13271,33817,"array([-2.93991733,  0.79912916])"
13272,13272,"array([-2.92192204,  0.79349373])"
13273,13273,"array([-2.92096325,  0.8001865 ])"
13274,13274,"array([-2.93838478,  0.81233704])"
13275,33818,"array([-2.93949509,  0.79185348])"
13276,13276,"array([-2.92339813,  0.7941676 ])"
13277,13277,"array([-2.92600131,  0.79880808])"
13278,13278,"array([-2.93142637,  0.78206827])"
13279,13279,"array([-2.93532105,  0.8012863 ])"
13280,13280,"array([-2.92154778,  0.79996547])"
13281,33819,"array([-2.93929783,  0.7932104 ])"
13282,33820,"array([-2.92692469,  0.79261274])"
13283,13283,"array([-2.92603002,  0.79817438])"
13284,13284,"array([-2.92861046,  0.80258335])"
13285,13285,"array([-2.92248587,  0.79535253])"
13286,33821,"array([-2.92028973,  0.81081859])"
13287,13287,"array([-2.91992661,  0.80548829])"
13288,33822,"array([-2.93013457,  0.78993756])"
13289,13289,"array([-2.92667807,  0.80063382])"
13290,33823,"array([-2.92140551,  0.8095448 ])"
13291,33824,"array([-2.92866625,  0.79499333])"
13292,13292,"array([-2.93186153,  0.80329721])"
13293,13293,"array([-2.93455178,  0.810223  ])"
13294,13294,"array([-2.95141085,  0.80508193])"
13295,33825,"array([-2.9279675 ,  0.81368849])"
13296,33826,"array([-2.93639692,  0.80575618])"
13297,33827,"array([-2.92060559,  0.81074179])"
13298,13298,"array([-2.93181184,  0.80423467])"
13299,40263,"array([-2.92088892,  0.79850618])"
13300,33829,"array([-2.92338672,  0.81641516])"
13301,13301,"array([-2.92389732,  0.79748292])"
13302,13302,"array([-2.93282155,  0.79325147])"
13303,13303,"array([-2.93695859,  0.80346083])"
13304,13304,"array([-2.93653515,  0.78440816])"
13305,13305,"array([-2.93396805,  0.79038145])"
13306,13306,"array([-2.92428186,  0.8120818 ])"
13307,13307,"array([-2.9434955 ,  0.79968127])"
13308,13308,"array([-2.93321866,  0.79456619])"
13309,33830,"array([-2.92989213,  0.78418434])"
13310,13310,"array([-2.93754469,  0.80383837])"
13311,33831,"array([-2.9280417 ,  0.77608252])"
13312,13312,"array([-2.91769918,  0.80002004])"
13313,13313,"array([-2.91104341,  0.79493361])"
13314,13314,"array([-2.90725409,  0.79598765])"
13315,13315,"array([-2.91814394,  0.80380444])"
13316,13316,"array([-2.9129404 ,  0.78774206])"
13317,13317,"array([-2.90514883,  0.7995523 ])"
13318,43526,"array([-2.94527388,  0.80861383])"
13319,13319,"array([-2.92106652,  0.79406713])"
13320,33833,"array([-2.92849042,  0.80659173])"
13321,33834,"array([-2.92154336,  0.81888849])"
13322,13322,"array([-2.91169767,  0.79518707])"
13323,13323,"array([-2.91234063,  0.79409831])"
13324,33835,"array([-2.92282348,  0.80384689])"
13325,13325,"array([-2.90882226,  0.79780254])"
13326,13326,"array([-2.9172968 ,  0.80219329])"
13327,13327,"array([-2.90132012,  0.80330372])"
13328,40265,"array([-2.90911067,  0.79597814])"
13329,33837,"array([-2.92874958,  0.79528104])"
13330,13330,"array([-2.91098292,  0.79069379])"
13331,13331,"array([-2.91883691,  0.79717951])"
13332,13332,"array([-2.92004443,  0.79815427])"
13333,13333,"array([-2.91282922,  0.80343835])"
13334,13334,"array([-2.91320403,  0.80879855])"
13335,33838,"array([-2.93528833,  0.81143803])"
13336,13336,"array([-2.90773613,  0.79098164])"
13337,13337,"array([-2.91184839,  0.7970831 ])"
13338,40266,"array([-2.90267106,  0.80008263])"
13339,33840,"array([-2.93635219,  0.79212396])"
13340,13340,"array([-2.91370386,  0.79638308])"
13341,13341,"array([-2.91326112,  0.79730952])"
13342,33841,"array([-2.92772893,  0.80614642])"
13343,13343,"array([-2.91563046,  0.8008308 ])"
13344,33842,"array([-2.93736331,  0.79435939])"
13345,13345,"array([-2.91606163,  0.80207832])"
13346,13346,"array([-2.91369588,  0.80173098])"
13347,33843,"array([-2.92493906,  0.79854403])"
13348,33844,"array([-2.93760346,  0.789234  ])"
13349,13349,"array([-2.91145864,  0.79924266])"
13350,33845,"array([-2.92631232,  0.79815467])"
13351,33846,"array([-2.92527796,  0.80303497])"
13352,13352,"array([-2.91837062,  0.79935139])"
13353,13353,"array([-2.91032819,  0.77925457])"
13354,13354,"array([-2.91923419,  0.79690995])"
13355,33847,"array([-2.92612544,  0.79456847])"
13356,13356,"array([-2.9219335 ,  0.80612318])"
13357,13357,"array([-2.91453389,  0.78245578])"
13358,33848,"array([-2.92077174,  0.79486588])"
13359,40267,"array([-2.91492998,  0.80787025])"
13360,13360,"array([-2.92199017,  0.79854323])"
13361,13361,"array([-2.90310428,  0.80022877])"
13362,13362,"array([-2.91649812,  0.80277437])"
13363,13363,"array([-2.9120356 ,  0.79896665])"
13364,33850,"array([-2.93161141,  0.81160428])"
13365,13365,"array([-2.92542417,  0.78641775])"
13366,13366,"array([-2.90656519,  0.80802501])"
13367,13367,"array([-2.91379395,  0.80001451])"
13368,13368,"array([-2.91217305,  0.79269738])"
13369,13369,"array([-2.91127242,  0.79997055])"
13370,13370,"array([-2.91568681,  0.79860779])"
13371,13371,"array([-2.91155749,  0.79201655])"
13372,13372,"array([-2.91002546,  0.79364159])"
13373,13373,"array([-2.91379332,  0.79855183])"
13374,13374,"array([-2.91335862,  0.80471412])"
13375,13375,"array([-2.91031923,  0.79388546])"
13376,13376,"array([-2.91149218,  0.796939  ])"
13377,13377,"array([-2.91971184,  0.79223437])"
13378,13378,"array([-2.90009112,  0.79490108])"
13379,13379,"array([-2.91401161,  0.79770894])"
13380,13380,"array([-2.91035773,  0.79796983])"
13381,13381,"array([-2.91711836,  0.79063283])"
13382,33851,"array([-2.94474833,  0.80012729])"
13383,33852,"array([-2.93718226,  0.79105279])"
13384,33853,"array([-2.92923973,  0.81115085])"
13385,13385,"array([-2.91334842,  0.80382534])"
13386,33854,"array([-2.92904997,  0.79358122])"
13387,13387,"array([-2.91086025,  0.79347775])"
13388,13388,"array([-2.91056135,  0.79510976])"
13389,13389,"array([-2.91923228,  0.80681472])"
13390,13390,"array([-2.91781807,  0.79920754])"
13391,13391,"array([-2.91392983,  0.79991034])"
13392,13392,"array([-2.9032016 ,  0.79446682])"
13393,13393,"array([-2.90197433,  0.80130161])"
13394,33855,"array([-2.94393633,  0.80766214])"
13395,42671,"array([-2.94493256,  0.78595271])"
13396,33857,"array([-2.92317483,  0.796464  ])"
13397,33858,"array([-2.93136917,  0.77958316])"
13398,13398,"array([-2.91036514,  0.80753062])"
13399,13399,"array([-2.91853426,  0.80075521])"
13400,13400,"array([-2.91607795,  0.80723806])"
13401,13401,"array([-2.90902382,  0.79556926])"
13402,33859,"array([-2.92608839,  0.79157392])"
13403,13403,"array([-2.90804836,  0.79329241])"
13404,33860,"array([-2.91998903,  0.80031265])"
13405,13405,"array([-2.90804955,  0.79086008])"
13406,33861,"array([-2.92423898,  0.79160576])"
13407,13407,"array([-2.9131459,  0.8042054])"
13408,13408,"array([-2.90396982,  0.79738988])"
13409,13409,"array([-2.90945277,  0.79988992])"
13410,13410,"array([-2.91956136,  0.8014105 ])"
13411,40269,"array([-2.92150698,  0.8066228 ])"
13412,13412,"array([-2.91755034,  0.79227021])"
13413,13413,"array([-2.91130957,  0.79895437])"
13414,33863,"array([-2.92869364,  0.80824069])"
13415,13415,"array([-2.91035336,  0.79052209])"
13416,13416,"array([-2.91336344,  0.79611687])"
13417,33864,"array([-2.93159251,  0.8031642 ])"
13418,13418,"array([-2.9098994 ,  0.79367362])"
13419,33865,"array([-2.92305718,  0.81014557])"
13420,33866,"array([-2.94700929,  0.801933  ])"
13421,33867,"array([-2.94344729,  0.79496879])"
13422,33868,"array([-2.94001801,  0.8171164 ])"
13423,33869,"array([-2.93414345,  0.80950381])"
13424,13424,"array([-2.91831826,  0.79008556])"
13425,33870,"array([-2.92576581,  0.80330577])"
13426,33871,"array([-2.93461004,  0.79050292])"
13427,33872,"array([-2.92603218,  0.80554009])"
13428,33873,"array([-2.92720741,  0.79581159])"
13429,13429,"array([-2.90740696,  0.79836733])"
13430,13430,"array([-2.91405292,  0.79211288])"
13431,13431,"array([-2.91484034,  0.79875059])"
13432,13432,"array([-2.90606979,  0.79815875])"
13433,13433,"array([-2.91335037,  0.79688542])"
13434,13434,"array([-2.91078232,  0.79658002])"
13435,33874,"array([-2.93326383,  0.79783775])"
